CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
10-07-2024 09:51:16.881, -9.2048, -3.2, 4.2, -0.93, 0
10-07-2024 09:51:16.889, -9.2048, -3.2, 4.16, -0.93, 0
10-07-2024 09:51:16.904, -9.2048, -3.2, 4.12, -0.93, 0
10-07-2024 09:51:16.922, -9.2048, -3.2, 4.08, -0.93, 0
10-07-2024 09:51:16.945, -9.2048, -3.2, 4.04, -0.93, 0
10-07-2024 09:51:16.963, -9.2048, -3.2, 4, -0.93, 0
10-07-2024 09:51:16.987, -9.2048, -3.2, 3.96, -0.93, 0
10-07-2024 09:51:17.003, -9.2048, -3.2, 3.92, -0.93, 0
10-07-2024 09:51:17.025, -9.2048, -3.2, 3.88, -0.93, 0
10-07-2024 09:51:17.047, -9.2048, -3.2, 3.84, -0.93, 0
10-07-2024 09:51:17.061, -9.2048, -3.2, 3.8, -0.93, 0
10-07-2024 09:51:17.086, -9.2048, -3.2, 3.76, -0.93, 0
10-07-2024 09:51:17.103, -9.2048, -3.2, 3.72, -0.93, 0
10-07-2024 09:51:17.127, -9.2048, -3.2, 3.68, -0.93, 0
10-07-2024 09:51:17.144, -9.2048, -3.2, 3.64, -0.93, 0
10-07-2024 09:51:17.162, -9.2048, -3.2, 3.6, -0.93, 0
10-07-2024 09:51:17.186, -9.2048, -3.2, 3.56, -0.93, 0
10-07-2024 09:51:17.202, -9.2048, -3.2, 3.52, -0.93, 0
10-07-2024 09:51:17.221, -9.2048, -3.2, 3.48, -0.93, 0
10-07-2024 09:51:17.245, -9.2048, -3.2, 3.440001, -0.93, 0
10-07-2024 09:51:17.260, -9.2048, -3.2, 3.400001, -0.93, 0
10-07-2024 09:51:17.286, -9.2048, -3.2, 3.360001, -0.93, 0
10-07-2024 09:51:17.303, -9.2048, -3.2, 3.320001, -0.93, 0
10-07-2024 09:51:17.329, -9.2048, -3.2, 3.280001, -0.93, 0
10-07-2024 09:51:17.345, -9.2048, -3.2, 3.240001, -0.93, 0
10-07-2024 09:51:17.361, -9.2048, -3.2, 3.200001, -0.93, 0
10-07-2024 09:51:17.386, -9.2048, -3.2, 3.160001, -0.93, 0
10-07-2024 09:51:17.403, -9.2048, -3.2, 3.120001, -0.93, 0
10-07-2024 09:51:17.425, -9.2048, -3.2, 3.080001, -0.93, 0
10-07-2024 09:51:17.446, -9.2048, -3.2, 3.040001, -0.93, 0
10-07-2024 09:51:17.465, -9.2048, -3.2, 3.000001, -0.93, 0
10-07-2024 09:51:17.481, -9.2048, -3.2, 2.960001, -0.93, 0
10-07-2024 09:51:17.506, -9.2048, -3.2, 2.920001, -0.93, 0
10-07-2024 09:51:17.522, -9.2048, -3.2, 2.880001, -0.93, 0
10-07-2024 09:51:17.546, -9.2048, -3.2, 2.840001, -0.93, 0
10-07-2024 09:51:17.563, -9.2048, -3.2, 2.800001, -0.93, 0
10-07-2024 09:51:17.580, -9.2048, -3.2, 2.760001, -0.93, 0
10-07-2024 09:51:17.604, -9.2048, -3.2, 2.720001, -0.93, 0
10-07-2024 09:51:17.622, -9.2048, -3.2, 2.680001, -0.93, 0
10-07-2024 09:51:17.647, -9.2048, -3.2, 2.640001, -0.93, 0
10-07-2024 09:51:17.664, -9.2048, -3.2, 2.600001, -0.93, 0
10-07-2024 09:51:17.681, -9.2048, -3.2, 2.560001, -0.93, 0
10-07-2024 09:51:17.706, -9.2048, -3.2, 2.520001, -0.93, 0
