Time,Encoder1,Encoder2
02-08-2024 09:18:14.854,0,0
02-08-2024 09:18:14.906,0,0
02-08-2024 09:18:14.930,0,0
02-08-2024 09:18:14.949,0,0
02-08-2024 09:18:14.957,0,0
02-08-2024 09:18:14.966,0,0
02-08-2024 09:18:14.973,0,0
02-08-2024 09:18:14.980,0,0
02-08-2024 09:18:14.989,0,0
02-08-2024 09:18:14.998,0,0
02-08-2024 09:18:15.005,0,0
02-08-2024 09:18:15.015,0,0
02-08-2024 09:18:15.022,0,0
02-08-2024 09:18:15.032,0,0
02-08-2024 09:18:15.039,0,0
02-08-2024 09:18:15.048,0,0
02-08-2024 09:18:15.056,0,0
02-08-2024 09:18:15.064,0,0
02-08-2024 09:18:15.074,0,0
02-08-2024 09:18:15.081,0,0
02-08-2024 09:18:15.094,0,0
02-08-2024 09:18:15.097,0,0
02-08-2024 09:18:15.106,0,0
02-08-2024 09:18:15.116,0,0
02-08-2024 09:18:15.124,0,0
02-08-2024 09:18:15.132,0,0
02-08-2024 09:18:15.138,0,0
02-08-2024 09:18:15.147,0,0
02-08-2024 09:18:15.157,0,0
02-08-2024 09:18:15.164,0,0
02-08-2024 09:18:15.174,0,0
02-08-2024 09:18:15.181,0,0
02-08-2024 09:18:15.191,0,0
02-08-2024 09:18:15.200,0,0
02-08-2024 09:18:15.207,0,0
02-08-2024 09:18:15.215,0,0
02-08-2024 09:18:15.223,0,0
02-08-2024 09:18:15.232,0,0
02-08-2024 09:18:15.239,0,0
02-08-2024 09:18:15.248,0,0
02-08-2024 09:18:15.257,0,0
02-08-2024 09:18:15.266,0,0
02-08-2024 09:18:15.274,0,0
02-08-2024 09:18:15.281,0,0
02-08-2024 09:18:15.290,0,0
02-08-2024 09:18:15.299,0,0
02-08-2024 09:18:15.307,0,0
02-08-2024 09:18:15.316,0,0
02-08-2024 09:18:15.323,0,0
02-08-2024 09:18:15.332,0,0
02-08-2024 09:18:15.340,0,0
02-08-2024 09:18:15.349,0,0
02-08-2024 09:18:15.358,0,0
02-08-2024 09:18:15.364,0,0
02-08-2024 09:18:15.374,0,0
02-08-2024 09:18:15.382,0,0
02-08-2024 09:18:15.389,0,0
02-08-2024 09:18:15.400,0,0
02-08-2024 09:18:15.407,0,0
02-08-2024 09:18:15.416,0,0
02-08-2024 09:18:15.423,0,0
02-08-2024 09:18:15.433,0,0
02-08-2024 09:18:15.440,0,0
02-08-2024 09:18:15.448,0,0
02-08-2024 09:18:15.457,0,0
02-08-2024 09:18:15.465,0,0
02-08-2024 09:18:15.474,0,0
02-08-2024 09:18:15.482,0,0
02-08-2024 09:18:15.491,0,0
02-08-2024 09:18:15.498,0,0
02-08-2024 09:18:15.508,0,0
02-08-2024 09:18:15.517,0,0
02-08-2024 09:18:15.523,0,0
02-08-2024 09:18:15.532,0,0
02-08-2024 09:18:15.540,0,0
02-08-2024 09:18:15.548,0,0
02-08-2024 09:18:15.558,0,0
02-08-2024 09:18:15.565,0,0
02-08-2024 09:18:15.575,0,0
02-08-2024 09:18:15.583,0,0
02-08-2024 09:18:15.591,0,0
02-08-2024 09:18:15.599,0,0
02-08-2024 09:18:15.607,0,0
02-08-2024 09:18:15.617,0,0
02-08-2024 09:18:15.624,0,0
02-08-2024 09:18:15.633,0,0
02-08-2024 09:18:15.640,0,0
02-08-2024 09:18:15.650,0,0
02-08-2024 09:18:15.660,0,0
02-08-2024 09:18:15.666,0,0
02-08-2024 09:18:15.676,0,0
02-08-2024 09:18:15.682,0,0
02-08-2024 09:18:15.692,0,0
02-08-2024 09:18:15.700,0,0
02-08-2024 09:18:15.708,0,0
02-08-2024 09:18:15.717,0,0
02-08-2024 09:18:15.724,0,0
02-08-2024 09:18:15.734,0,0
02-08-2024 09:18:15.742,0,0
