CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
04-07-2024 10:00:03.805, -9.2048, 5.74, 4.2, -0.93, 0
04-07-2024 10:00:03.808, -9.2048, 5.74, 4.18, -0.93, 0
04-07-2024 10:00:03.810, -9.2048, 5.74, 4.16, -0.93, 0
04-07-2024 10:00:03.811, -9.2048, 5.74, 4.14, -0.93, 0
04-07-2024 10:00:03.812, -9.2048, 5.74, 4.12, -0.93, 0
04-07-2024 10:00:03.814, -9.2048, 5.74, 4.1, -0.93, 0
04-07-2024 10:00:03.815, -9.2048, 5.74, 4.08, -0.93, 0
04-07-2024 10:00:03.816, -9.2048, 5.74, 4.06, -0.93, 0
04-07-2024 10:00:05.735, -9.2048, 5.74, 4.04, -0.93, 0
04-07-2024 10:00:05.741, -9.2048, 5.74, 4, -0.93, 0
04-07-2024 10:00:05.760, -9.2048, 5.74, 3.96, -0.93, 0
04-07-2024 10:00:05.763, -9.2048, 5.74, 3.92, -0.93, 0
04-07-2024 10:00:05.779, -9.2048, 5.74, 3.88, -0.93, 0
04-07-2024 10:00:05.800, -9.2048, 5.74, 3.84, -0.93, 0
04-07-2024 10:00:05.818, -9.2048, 5.74, 3.8, -0.93, 0
04-07-2024 10:00:05.846, -9.2048, 5.74, 3.76, -0.93, 0
04-07-2024 10:00:05.859, -9.2048, 5.74, 3.72, -0.93, 0
04-07-2024 10:00:05.876, -9.2048, 5.74, 3.68, -0.93, 0
04-07-2024 10:00:05.908, -9.2048, 5.74, 3.64, -0.93, 0
04-07-2024 10:00:05.923, -9.2048, 5.74, 3.6, -0.93, 0
04-07-2024 10:00:05.940, -9.2048, 5.74, 3.56, -0.93, 0
04-07-2024 10:00:05.960, -9.2048, 5.74, 3.52, -0.93, 0
04-07-2024 10:00:05.976, -9.2048, 5.74, 3.48, -0.93, 0
04-07-2024 10:00:06.000, -9.2048, 5.74, 3.440001, -0.93, 0
04-07-2024 10:00:06.020, -9.2048, 5.74, 3.400001, -0.93, 0
04-07-2024 10:00:06.038, -9.2048, 5.74, 3.360001, -0.93, 0
04-07-2024 10:00:06.061, -9.2048, 5.74, 3.320001, -0.93, 0
04-07-2024 10:00:06.078, -9.2048, 5.74, 3.280001, -0.93, 0
04-07-2024 10:00:06.099, -9.2048, 5.74, 3.240001, -0.93, 0
04-07-2024 10:00:06.118, -9.2048, 5.74, 3.200001, -0.93, 0
