Time,Encoder1,Encoder2
04-07-2024 17:10:20.257,0,0
04-07-2024 17:10:20.274,0,0
04-07-2024 17:10:20.290,0,0
04-07-2024 17:10:20.298,0,0
04-07-2024 17:10:20.306,0,0
04-07-2024 17:10:20.315,0,0
04-07-2024 17:10:20.322,0,0
04-07-2024 17:10:20.333,0,0
04-07-2024 17:10:20.340,0,0
04-07-2024 17:10:20.349,0,0
04-07-2024 17:10:20.356,0,0
04-07-2024 17:10:20.363,0,0
04-07-2024 17:10:20.374,0,0
04-07-2024 17:10:20.381,0,0
04-07-2024 17:10:20.391,0,0
04-07-2024 17:10:20.397,0,0
04-07-2024 17:10:20.406,0,0
04-07-2024 17:10:20.415,0,0
04-07-2024 17:10:20.423,0,0
04-07-2024 17:10:20.431,0,0
04-07-2024 17:10:20.445,0,0
04-07-2024 17:10:20.451,0,0
04-07-2024 17:10:20.458,0,0
04-07-2024 17:10:20.467,0,0
04-07-2024 17:10:20.475,0,0
04-07-2024 17:10:20.491,0,0
04-07-2024 17:10:20.499,0,0
04-07-2024 17:10:20.507,0,0
04-07-2024 17:10:20.517,0,0
04-07-2024 17:10:20.525,0,0
04-07-2024 17:10:20.534,0,0
04-07-2024 17:10:20.540,0,0
04-07-2024 17:10:20.551,0,0
04-07-2024 17:10:20.557,0,0
04-07-2024 17:10:20.566,0,0
04-07-2024 17:10:20.575,0,0
04-07-2024 17:10:20.582,0,0
04-07-2024 17:10:20.592,0,0
04-07-2024 17:10:20.600,0,0
04-07-2024 17:10:20.608,0,0
04-07-2024 17:10:20.617,0,0
04-07-2024 17:10:20.625,0,0
04-07-2024 17:10:20.634,0,0
04-07-2024 17:10:20.642,0,0
04-07-2024 17:10:20.651,0,0
04-07-2024 17:10:20.660,0,0
04-07-2024 17:10:20.667,0,0
04-07-2024 17:10:20.676,0,0
04-07-2024 17:10:20.682,0,0
04-07-2024 17:10:20.692,0,0
04-07-2024 17:10:20.700,0,0
04-07-2024 17:10:20.709,0,0
04-07-2024 17:10:20.717,0,0
04-07-2024 17:10:20.726,0,0
04-07-2024 17:10:20.735,0,0
04-07-2024 17:10:20.742,0,0
04-07-2024 17:10:20.752,0,0
04-07-2024 17:10:20.758,0,0
04-07-2024 17:10:20.767,0,0
04-07-2024 17:10:20.776,0,0
04-07-2024 17:10:20.784,0,0
04-07-2024 17:10:20.793,0,0
04-07-2024 17:10:20.801,0,0
04-07-2024 17:10:20.809,0,0
04-07-2024 17:10:20.816,0,0
04-07-2024 17:10:20.825,0,0
04-07-2024 17:10:20.843,0,0
04-07-2024 17:10:20.851,0,0
04-07-2024 17:10:20.855,0,0
04-07-2024 17:10:20.862,0,0
04-07-2024 17:10:20.871,0,0
04-07-2024 17:10:20.879,0,0
04-07-2024 17:10:20.887,0,0
04-07-2024 17:10:20.897,0,0
04-07-2024 17:10:20.904,0,0
04-07-2024 17:10:20.913,0,0
04-07-2024 17:10:20.921,0,0
04-07-2024 17:10:20.930,0,0
04-07-2024 17:10:20.936,0,0
04-07-2024 17:10:20.945,0,0
04-07-2024 17:10:20.955,0,0
04-07-2024 17:10:20.962,0,0
04-07-2024 17:10:20.973,0,0
04-07-2024 17:10:20.978,0,0
04-07-2024 17:10:20.987,0,0
04-07-2024 17:10:20.996,0,0
04-07-2024 17:10:21.003,0,0
04-07-2024 17:10:21.013,0,0
04-07-2024 17:10:21.020,0,0
04-07-2024 17:10:21.029,0,0
04-07-2024 17:10:21.036,0,0
04-07-2024 17:10:21.045,0,0
04-07-2024 17:10:21.054,0,0
04-07-2024 17:10:21.061,0,0
04-07-2024 17:10:21.071,0,0
04-07-2024 17:10:21.079,0,0
04-07-2024 17:10:21.086,0,0
04-07-2024 17:10:21.097,0,0
04-07-2024 17:10:21.104,0,0
04-07-2024 17:10:21.112,0,0
04-07-2024 17:10:21.119,0,0
04-07-2024 17:10:21.129,0,0
04-07-2024 17:10:21.136,0,0
04-07-2024 17:10:21.144,0,0
04-07-2024 17:10:21.154,0,0
04-07-2024 17:10:21.161,0,0
04-07-2024 17:10:21.171,0,0
04-07-2024 17:10:21.177,0,0
04-07-2024 17:10:21.186,0,0
04-07-2024 17:10:21.196,0,0
04-07-2024 17:10:21.203,0,0
04-07-2024 17:10:21.213,0,0
04-07-2024 17:10:21.220,0,0
04-07-2024 17:10:21.229,0,0
04-07-2024 17:10:21.237,0,0
04-07-2024 17:10:21.245,0,0
04-07-2024 17:10:21.256,0,0
04-07-2024 17:10:21.262,0,0
04-07-2024 17:10:21.271,0,0
04-07-2024 17:10:21.279,0,0
04-07-2024 17:10:21.286,0,0
04-07-2024 17:10:21.295,0,0
04-07-2024 17:10:21.302,0,0
04-07-2024 17:10:21.312,0,0
04-07-2024 17:10:21.319,0,0
04-07-2024 17:10:21.328,0,0
04-07-2024 17:10:21.336,0,0
04-07-2024 17:10:21.344,0,0
04-07-2024 17:10:21.354,0,0
04-07-2024 17:10:21.361,0,0
04-07-2024 17:10:21.372,0,0
04-07-2024 17:10:21.379,0,0
04-07-2024 17:10:21.386,0,0
04-07-2024 17:10:21.396,0,0
04-07-2024 17:10:21.403,0,0
04-07-2024 17:10:21.413,0,0
04-07-2024 17:10:21.419,0,0
04-07-2024 17:10:21.429,0,0
04-07-2024 17:10:21.437,0,0
04-07-2024 17:10:21.444,0,0
04-07-2024 17:10:21.453,0,0
04-07-2024 17:10:21.461,0,0
04-07-2024 17:10:21.471,0,0
04-07-2024 17:10:21.478,0,0
04-07-2024 17:10:21.487,0,0
04-07-2024 17:10:21.495,0,0
04-07-2024 17:10:21.502,0,0
04-07-2024 17:10:21.512,0,0
04-07-2024 17:10:21.520,0,0
04-07-2024 17:10:21.530,0,0
04-07-2024 17:10:21.536,0,0
04-07-2024 17:10:21.544,0,0
04-07-2024 17:10:21.553,0,0
04-07-2024 17:10:21.562,0,0
04-07-2024 17:10:21.570,0,0
04-07-2024 17:10:21.578,0,0
04-07-2024 17:10:21.587,0,0
04-07-2024 17:10:21.597,0,0
04-07-2024 17:10:21.602,0,0
04-07-2024 17:10:21.613,0,0
04-07-2024 17:10:21.619,0,0
04-07-2024 17:10:21.629,0,0
04-07-2024 17:10:21.635,0,0
04-07-2024 17:10:21.645,0,0
04-07-2024 17:10:21.654,0,0
04-07-2024 17:10:21.662,0,0
04-07-2024 17:10:21.671,0,0
04-07-2024 17:10:21.679,0,0
04-07-2024 17:10:21.687,0,0
04-07-2024 17:10:21.694,0,0
04-07-2024 17:10:21.703,0,0
04-07-2024 17:10:21.721,0,0
04-07-2024 17:10:21.727,0,0
04-07-2024 17:10:21.732,0,0
04-07-2024 17:10:21.742,0,0
04-07-2024 17:10:21.747,0,0
04-07-2024 17:10:21.757,0,0
04-07-2024 17:10:21.765,0,0
04-07-2024 17:10:21.774,0,0
04-07-2024 17:10:21.780,0,0
04-07-2024 17:10:21.791,0,0
04-07-2024 17:10:21.799,0,0
04-07-2024 17:10:21.806,0,0
04-07-2024 17:10:21.816,0,0
04-07-2024 17:10:21.823,0,0
04-07-2024 17:10:21.832,0,0
04-07-2024 17:10:21.839,0,0
04-07-2024 17:10:21.850,0,0
04-07-2024 17:10:21.857,0,0
04-07-2024 17:10:21.865,0,0
04-07-2024 17:10:21.875,0,0
04-07-2024 17:10:21.884,0,0
04-07-2024 17:10:21.892,0,0
04-07-2024 17:10:21.898,0,0
04-07-2024 17:10:21.907,0,0
04-07-2024 17:10:21.917,0,0
04-07-2024 17:10:21.923,0,0
04-07-2024 17:10:21.933,0,0
04-07-2024 17:10:21.941,0,0
04-07-2024 17:10:21.951,0,0
04-07-2024 17:10:21.957,0,0
04-07-2024 17:10:21.966,0,0
04-07-2024 17:10:21.974,0,0
04-07-2024 17:10:21.981,0,0
04-07-2024 17:10:21.990,0,0
04-07-2024 17:10:21.997,0,0
04-07-2024 17:10:22.007,0,0
04-07-2024 17:10:22.014,0,0
04-07-2024 17:10:22.022,0,0
04-07-2024 17:10:22.032,0,0
04-07-2024 17:10:22.039,0,0
04-07-2024 17:10:22.047,0,0
04-07-2024 17:10:22.056,0,0
04-07-2024 17:10:22.063,0,0
04-07-2024 17:10:22.073,0,0
04-07-2024 17:10:22.081,0,0
04-07-2024 17:10:22.089,0,0
04-07-2024 17:10:22.097,0,0
04-07-2024 17:10:22.105,0,0
04-07-2024 17:10:22.114,0,0
04-07-2024 17:10:22.122,0,0
04-07-2024 17:10:22.131,0,0
04-07-2024 17:10:22.139,0,0
04-07-2024 17:10:22.147,0,0
04-07-2024 17:10:22.156,0,0
04-07-2024 17:10:22.163,0,0
04-07-2024 17:10:22.173,0,0
04-07-2024 17:10:22.180,0,0
04-07-2024 17:10:22.190,0,0
04-07-2024 17:10:22.197,0,0
04-07-2024 17:10:22.205,0,0
04-07-2024 17:10:22.215,0,0
04-07-2024 17:10:22.221,0,0
04-07-2024 17:10:22.231,0,0
04-07-2024 17:10:22.240,0,0
04-07-2024 17:10:22.247,0,0
04-07-2024 17:10:22.257,0,0
04-07-2024 17:10:22.267,0,0
04-07-2024 17:10:22.274,0,0
04-07-2024 17:10:22.280,0,0
04-07-2024 17:10:22.290,0,0
04-07-2024 17:10:22.299,0,0
04-07-2024 17:10:22.306,0,0
04-07-2024 17:10:22.315,0,0
04-07-2024 17:10:22.321,0,0
04-07-2024 17:10:22.331,0,0
04-07-2024 17:10:22.339,0,0
04-07-2024 17:10:22.348,0,0
04-07-2024 17:10:22.358,0,0
04-07-2024 17:10:22.364,0,0
04-07-2024 17:10:22.373,0,0
04-07-2024 17:10:22.380,0,0
04-07-2024 17:10:22.390,0,0
04-07-2024 17:10:22.396,0,0
04-07-2024 17:10:22.406,0,0
04-07-2024 17:10:22.416,0,0
04-07-2024 17:10:22.422,0,0
04-07-2024 17:10:22.432,0,0
04-07-2024 17:10:22.438,0,0
04-07-2024 17:10:22.449,0,0
04-07-2024 17:10:22.455,0,0
04-07-2024 17:10:22.464,0,0
04-07-2024 17:10:22.473,0,0
04-07-2024 17:10:22.481,0,0
04-07-2024 17:10:22.490,0,0
04-07-2024 17:10:22.498,0,0
