Time,Encoder1,Encoder2
25-06-2024 10:40:36.604,0,0
25-06-2024 10:40:36.623,0,0
25-06-2024 10:40:36.639,0,0
25-06-2024 10:40:36.655,0,0
25-06-2024 10:40:36.658,0,0
25-06-2024 10:40:36.665,0,0
25-06-2024 10:40:36.673,0,0
25-06-2024 10:40:36.682,0,0
25-06-2024 10:40:36.689,0,0
25-06-2024 10:40:36.699,0,0
25-06-2024 10:40:36.706,0,0
25-06-2024 10:40:36.715,0,0
25-06-2024 10:40:36.723,0,0
25-06-2024 10:40:36.732,0,0
25-06-2024 10:40:36.740,0,0
25-06-2024 10:40:36.749,0,0
25-06-2024 10:40:36.757,0,0
25-06-2024 10:40:36.765,0,0
25-06-2024 10:40:36.773,0,0
25-06-2024 10:40:36.783,0,0
25-06-2024 10:40:36.795,0,0
25-06-2024 10:40:36.799,0,0
25-06-2024 10:40:36.807,0,0
25-06-2024 10:40:36.815,0,0
25-06-2024 10:40:36.823,0,0
25-06-2024 10:40:36.831,0,0
25-06-2024 10:40:36.841,0,0
25-06-2024 10:40:36.848,0,0
25-06-2024 10:40:36.859,0,0
25-06-2024 10:40:36.867,0,0
25-06-2024 10:40:36.874,0,0
25-06-2024 10:40:36.882,0,0
25-06-2024 10:40:36.890,0,0
25-06-2024 10:40:36.899,0,0
25-06-2024 10:40:36.907,0,0
25-06-2024 10:40:36.916,0,0
25-06-2024 10:40:36.923,0,0
25-06-2024 10:40:36.932,0,0
25-06-2024 10:40:36.940,0,0
25-06-2024 10:40:36.948,0,0
25-06-2024 10:40:36.958,0,0
25-06-2024 10:40:36.965,0,0
25-06-2024 10:40:36.975,0,0
25-06-2024 10:40:36.982,0,0
25-06-2024 10:40:36.990,0,0
25-06-2024 10:40:36.999,0,0
25-06-2024 10:40:37.006,0,0
25-06-2024 10:40:37.016,0,0
25-06-2024 10:40:37.023,0,0
25-06-2024 10:40:37.032,0,0
25-06-2024 10:40:37.041,0,0
25-06-2024 10:40:37.049,0,0
