Time,Encoder1,Encoder2
10-07-2024 09:51:38.572,0,0
10-07-2024 09:51:38.613,0,0
10-07-2024 09:51:38.638,0,0
10-07-2024 09:51:38.656,0,0
10-07-2024 09:51:38.663,0,0
10-07-2024 09:51:38.672,0,0
10-07-2024 09:51:38.680,0,0
10-07-2024 09:51:38.689,0,0
10-07-2024 09:51:38.696,0,0
10-07-2024 09:51:38.705,0,0
10-07-2024 09:51:38.714,0,0
10-07-2024 09:51:38.721,0,0
10-07-2024 09:51:38.731,0,0
10-07-2024 09:51:38.739,0,0
10-07-2024 09:51:38.746,0,0
10-07-2024 09:51:38.755,0,0
10-07-2024 09:51:38.763,0,0
10-07-2024 09:51:38.771,0,0
10-07-2024 09:51:38.780,0,0
10-07-2024 09:51:38.790,0,0
10-07-2024 09:51:38.801,0,0
10-07-2024 09:51:38.805,0,0
10-07-2024 09:51:38.815,0,0
10-07-2024 09:51:38.822,0,0
10-07-2024 09:51:38.831,0,0
10-07-2024 09:51:38.838,0,0
10-07-2024 09:51:38.847,0,0
10-07-2024 09:51:38.856,0,0
10-07-2024 09:51:38.863,0,0
10-07-2024 09:51:38.872,0,0
10-07-2024 09:51:38.880,0,0
10-07-2024 09:51:38.889,0,0
10-07-2024 09:51:38.898,0,0
10-07-2024 09:51:38.905,0,0
10-07-2024 09:51:38.915,0,0
10-07-2024 09:51:38.921,0,0
10-07-2024 09:51:38.931,0,0
10-07-2024 09:51:38.938,0,0
10-07-2024 09:51:38.946,0,0
10-07-2024 09:51:38.956,0,0
10-07-2024 09:51:38.964,0,0
10-07-2024 09:51:38.972,0,0
10-07-2024 09:51:38.979,0,0
10-07-2024 09:51:38.989,0,0
10-07-2024 09:51:38.996,0,0
10-07-2024 09:51:39.005,0,0
10-07-2024 09:51:39.015,0,0
10-07-2024 09:51:39.022,0,0
10-07-2024 09:51:39.031,0,0
10-07-2024 09:51:39.038,0,0
10-07-2024 09:51:39.046,0,0
10-07-2024 09:51:39.056,0,0
10-07-2024 09:51:39.063,0,0
10-07-2024 09:51:39.073,0,0
10-07-2024 09:51:39.080,0,0
10-07-2024 09:51:39.089,0,0
10-07-2024 09:51:39.097,0,0
10-07-2024 09:51:39.105,0,0
10-07-2024 09:51:39.114,0,0
10-07-2024 09:51:39.121,0,0
10-07-2024 09:51:39.132,0,0
10-07-2024 09:51:39.139,0,0
10-07-2024 09:51:39.147,0,0
10-07-2024 09:51:39.155,0,0
10-07-2024 09:51:39.164,0,0
10-07-2024 09:51:39.173,0,0
10-07-2024 09:51:39.179,0,0
10-07-2024 09:51:39.190,0,0
10-07-2024 09:51:39.197,0,0
10-07-2024 09:51:39.207,0,0
10-07-2024 09:51:39.215,0,0
10-07-2024 09:51:39.222,0,0
10-07-2024 09:51:39.232,0,0
10-07-2024 09:51:39.240,0,0
10-07-2024 09:51:39.247,0,0
10-07-2024 09:51:39.256,0,0
10-07-2024 09:51:39.264,0,0
10-07-2024 09:51:39.273,0,0
10-07-2024 09:51:39.280,0,0
10-07-2024 09:51:39.290,0,0
10-07-2024 09:51:39.297,0,0
10-07-2024 09:51:39.305,0,0
10-07-2024 09:51:39.314,0,0
10-07-2024 09:51:39.322,0,0
10-07-2024 09:51:39.332,0,0
10-07-2024 09:51:39.339,0,0
10-07-2024 09:51:39.348,0,0
10-07-2024 09:51:39.357,0,0
10-07-2024 09:51:39.363,0,0
10-07-2024 09:51:39.373,0,0
10-07-2024 09:51:39.381,0,0
10-07-2024 09:51:39.390,0,0
10-07-2024 09:51:39.398,0,0
10-07-2024 09:51:39.406,0,0
10-07-2024 09:51:39.414,0,0
10-07-2024 09:51:39.422,0,0
10-07-2024 09:51:39.431,0,0
10-07-2024 09:51:39.439,0,0
10-07-2024 09:51:39.449,0,0
10-07-2024 09:51:39.455,0,0
10-07-2024 09:51:39.466,0,0
10-07-2024 09:51:39.475,0,0
10-07-2024 09:51:39.481,0,0
10-07-2024 09:51:39.491,0,0
10-07-2024 09:51:39.497,0,0
10-07-2024 09:51:39.506,0,0
10-07-2024 09:51:39.516,0,0
10-07-2024 09:51:39.523,0,0
10-07-2024 09:51:39.531,0,0
10-07-2024 09:51:39.539,0,0
10-07-2024 09:51:39.549,0,0
10-07-2024 09:51:39.555,0,0
10-07-2024 09:51:39.564,0,0
10-07-2024 09:51:39.574,0,0
10-07-2024 09:51:39.582,0,0
10-07-2024 09:51:39.590,0,0
10-07-2024 09:51:39.599,0,0
10-07-2024 09:51:39.607,0,0
10-07-2024 09:51:39.616,0,0
10-07-2024 09:51:39.624,0,0
10-07-2024 09:51:39.632,0,0
10-07-2024 09:51:39.641,0,0
10-07-2024 09:51:39.649,0,0
10-07-2024 09:51:39.656,0,0
10-07-2024 09:51:39.664,0,0
10-07-2024 09:51:39.674,0,0
10-07-2024 09:51:39.682,0,0
10-07-2024 09:51:39.692,0,0
10-07-2024 09:51:39.698,0,0
10-07-2024 09:51:39.706,0,0
10-07-2024 09:51:39.716,0,0
10-07-2024 09:51:39.723,0,0
10-07-2024 09:51:39.731,0,0
10-07-2024 09:51:39.741,0,0
10-07-2024 09:51:39.747,0,0
10-07-2024 09:51:39.756,0,0
10-07-2024 09:51:39.764,0,0
10-07-2024 09:51:39.774,0,0
10-07-2024 09:51:39.781,0,0
10-07-2024 09:51:39.789,0,0
10-07-2024 09:51:39.798,0,0
10-07-2024 09:51:39.806,0,0
10-07-2024 09:51:39.816,0,0
10-07-2024 09:51:39.822,0,0
10-07-2024 09:51:39.832,0,0
10-07-2024 09:51:39.839,0,0
10-07-2024 09:51:39.848,0,0
10-07-2024 09:51:39.857,0,0
10-07-2024 09:51:39.864,0,0
10-07-2024 09:51:39.872,0,0
10-07-2024 09:51:39.880,0,0
10-07-2024 09:51:39.889,0,0
10-07-2024 09:51:39.898,0,0
10-07-2024 09:51:39.906,0,0
10-07-2024 09:51:39.915,0,0
10-07-2024 09:51:39.922,0,0
10-07-2024 09:51:39.931,0,0
10-07-2024 09:51:39.939,0,0
10-07-2024 09:51:39.948,0,0
10-07-2024 09:51:39.956,0,0
10-07-2024 09:51:39.963,0,0
10-07-2024 09:51:39.973,0,0
10-07-2024 09:51:39.980,0,0
10-07-2024 09:51:39.990,0,0
10-07-2024 09:51:39.996,0,0
10-07-2024 09:51:40.005,0,0
10-07-2024 09:51:40.016,0,0
10-07-2024 09:51:40.022,0,0
10-07-2024 09:51:40.031,0,0
10-07-2024 09:51:40.038,0,0
10-07-2024 09:51:40.047,0,0
10-07-2024 09:51:40.057,0,0
10-07-2024 09:51:40.066,0,0
10-07-2024 09:51:40.074,0,0
10-07-2024 09:51:40.082,0,0
10-07-2024 09:51:40.092,0,0
10-07-2024 09:51:40.099,0,0
10-07-2024 09:51:40.106,0,0
10-07-2024 09:51:40.116,0,0
10-07-2024 09:51:40.123,0,0
10-07-2024 09:51:40.133,0,0
10-07-2024 09:51:40.139,0,0
10-07-2024 09:51:40.150,0,0
10-07-2024 09:51:40.156,0,0
10-07-2024 09:51:40.164,0,0
10-07-2024 09:51:40.175,0,0
10-07-2024 09:51:40.182,0,0
10-07-2024 09:51:40.192,0,0
10-07-2024 09:51:40.198,0,0
10-07-2024 09:51:40.206,0,0
10-07-2024 09:51:40.216,0,0
10-07-2024 09:51:40.223,0,0
10-07-2024 09:51:40.233,0,0
10-07-2024 09:51:40.241,0,0
10-07-2024 09:51:40.250,0,0
10-07-2024 09:51:40.257,0,0
10-07-2024 09:51:40.264,0,0
10-07-2024 09:51:40.275,0,0
10-07-2024 09:51:40.282,0,0
10-07-2024 09:51:40.291,0,0
10-07-2024 09:51:40.297,0,0
10-07-2024 09:51:40.306,0,0
10-07-2024 09:51:40.315,0,0
10-07-2024 09:51:40.322,0,0
10-07-2024 09:51:40.331,0,0
10-07-2024 09:51:40.339,0,0
10-07-2024 09:51:40.347,0,0
10-07-2024 09:51:40.359,0,0
10-07-2024 09:51:40.365,0,0
10-07-2024 09:51:40.375,0,0
10-07-2024 09:51:40.381,0,0
10-07-2024 09:51:40.390,0,0
10-07-2024 09:51:40.396,0,0
10-07-2024 09:51:40.407,0,0
10-07-2024 09:51:40.414,0,0
10-07-2024 09:51:40.421,0,0
10-07-2024 09:51:40.432,0,0
10-07-2024 09:51:40.439,0,0
10-07-2024 09:51:40.447,0,0
10-07-2024 09:51:40.456,0,0
10-07-2024 09:51:40.466,0,0
10-07-2024 09:51:40.473,0,0
10-07-2024 09:51:40.482,0,0
10-07-2024 09:51:40.490,0,0
10-07-2024 09:51:40.497,0,0
10-07-2024 09:51:40.506,0,0
10-07-2024 09:51:40.514,0,0
10-07-2024 09:51:40.523,0,0
