Time,Encoder1,Encoder2
10-07-2024 10:00:48.131,0,0
10-07-2024 10:00:48.170,0,0
10-07-2024 10:00:48.196,0,0
10-07-2024 10:00:48.214,0,0
10-07-2024 10:00:48.221,0,0
10-07-2024 10:00:48.229,0,0
10-07-2024 10:00:48.239,0,0
10-07-2024 10:00:48.245,0,0
10-07-2024 10:00:48.254,0,0
10-07-2024 10:00:48.263,0,0
10-07-2024 10:00:48.273,0,0
10-07-2024 10:00:48.280,0,0
10-07-2024 10:00:48.288,0,0
10-07-2024 10:00:48.297,0,0
10-07-2024 10:00:48.304,0,0
10-07-2024 10:00:48.314,0,0
10-07-2024 10:00:48.321,0,0
10-07-2024 10:00:48.329,0,0
10-07-2024 10:00:48.338,0,0
10-07-2024 10:00:48.346,0,0
10-07-2024 10:00:48.355,0,0
10-07-2024 10:00:48.364,0,0
10-07-2024 10:00:48.372,0,0
10-07-2024 10:00:48.380,0,0
10-07-2024 10:00:48.389,0,0
10-07-2024 10:00:48.397,0,0
10-07-2024 10:00:48.405,0,0
10-07-2024 10:00:48.414,0,0
10-07-2024 10:00:48.422,0,0
10-07-2024 10:00:48.429,0,0
10-07-2024 10:00:48.439,0,0
10-07-2024 10:00:48.446,0,0
10-07-2024 10:00:48.457,0,0
10-07-2024 10:00:48.463,0,0
10-07-2024 10:00:48.472,0,0
10-07-2024 10:00:48.479,0,0
10-07-2024 10:00:48.487,0,0
10-07-2024 10:00:48.497,0,0
10-07-2024 10:00:48.504,0,0
10-07-2024 10:00:48.514,0,0
10-07-2024 10:00:48.521,0,0
10-07-2024 10:00:48.529,0,0
10-07-2024 10:00:48.539,0,0
10-07-2024 10:00:48.546,0,0
10-07-2024 10:00:48.555,0,0
10-07-2024 10:00:48.564,0,0
10-07-2024 10:00:48.572,0,0
10-07-2024 10:00:48.580,0,0
10-07-2024 10:00:48.588,0,0
10-07-2024 10:00:48.597,0,0
10-07-2024 10:00:48.604,0,0
10-07-2024 10:00:48.614,0,0
10-07-2024 10:00:48.621,0,0
10-07-2024 10:00:48.630,0,0
10-07-2024 10:00:48.639,0,0
10-07-2024 10:00:48.647,0,0
10-07-2024 10:00:48.655,0,0
10-07-2024 10:00:48.663,0,0
10-07-2024 10:00:48.673,0,0
10-07-2024 10:00:48.680,0,0
10-07-2024 10:00:48.688,0,0
10-07-2024 10:00:48.697,0,0
10-07-2024 10:00:48.705,0,0
10-07-2024 10:00:48.714,0,0
10-07-2024 10:00:48.723,0,0
10-07-2024 10:00:48.732,0,0
10-07-2024 10:00:48.739,0,0
10-07-2024 10:00:48.747,0,0
10-07-2024 10:00:48.755,0,0
10-07-2024 10:00:48.763,0,0
10-07-2024 10:00:48.772,0,0
10-07-2024 10:00:48.781,0,0
10-07-2024 10:00:48.789,0,0
10-07-2024 10:00:48.799,0,0
10-07-2024 10:00:48.805,0,0
10-07-2024 10:00:48.816,0,0
10-07-2024 10:00:48.822,0,0
10-07-2024 10:00:48.830,0,0
10-07-2024 10:00:48.840,0,0
10-07-2024 10:00:48.847,0,0
10-07-2024 10:00:48.858,0,0
10-07-2024 10:00:48.863,0,0
10-07-2024 10:00:48.873,0,0
10-07-2024 10:00:48.880,0,0
10-07-2024 10:00:48.890,0,0
10-07-2024 10:00:48.898,0,0
10-07-2024 10:00:48.905,0,0
10-07-2024 10:00:48.914,0,0
10-07-2024 10:00:48.922,0,0
10-07-2024 10:00:48.931,0,0
10-07-2024 10:00:48.938,0,0
10-07-2024 10:00:48.947,0,0
10-07-2024 10:00:48.956,0,0
10-07-2024 10:00:48.964,0,0
10-07-2024 10:00:48.972,0,0
10-07-2024 10:00:48.982,0,0
10-07-2024 10:00:48.989,0,0
10-07-2024 10:00:49.000,0,0
10-07-2024 10:00:49.006,0,0
10-07-2024 10:00:49.016,0,0
10-07-2024 10:00:49.022,0,0
10-07-2024 10:00:49.031,0,0
10-07-2024 10:00:49.040,0,0
10-07-2024 10:00:49.048,0,0
10-07-2024 10:00:49.057,0,0
10-07-2024 10:00:49.064,0,0
10-07-2024 10:00:49.074,0,0
10-07-2024 10:00:49.081,0,0
10-07-2024 10:00:49.090,0,0
10-07-2024 10:00:49.099,0,0
10-07-2024 10:00:49.105,0,0
10-07-2024 10:00:49.115,0,0
10-07-2024 10:00:49.123,0,0
10-07-2024 10:00:49.132,0,0
10-07-2024 10:00:49.140,0,0
10-07-2024 10:00:49.148,0,0
10-07-2024 10:00:49.157,0,0
10-07-2024 10:00:49.166,0,0
10-07-2024 10:00:49.173,0,0
10-07-2024 10:00:49.180,0,0
10-07-2024 10:00:49.190,0,0
10-07-2024 10:00:49.200,0,0
10-07-2024 10:00:49.207,0,0
10-07-2024 10:00:49.215,0,0
10-07-2024 10:00:49.223,0,0
10-07-2024 10:00:49.232,0,0
10-07-2024 10:00:49.240,0,0
10-07-2024 10:00:49.250,0,0
10-07-2024 10:00:49.257,0,0
10-07-2024 10:00:49.265,0,0
10-07-2024 10:00:49.275,0,0
10-07-2024 10:00:49.283,0,0
10-07-2024 10:00:49.290,0,0
10-07-2024 10:00:49.300,0,0
10-07-2024 10:00:49.307,0,0
10-07-2024 10:00:49.316,0,0
10-07-2024 10:00:49.323,0,0
10-07-2024 10:00:49.331,0,0
10-07-2024 10:00:49.341,0,0
10-07-2024 10:00:49.349,0,0
10-07-2024 10:00:49.356,0,0
10-07-2024 10:00:49.364,0,0
10-07-2024 10:00:49.373,0,0
10-07-2024 10:00:49.381,0,0
10-07-2024 10:00:49.390,0,0
10-07-2024 10:00:49.400,0,0
10-07-2024 10:00:49.406,0,0
10-07-2024 10:00:49.414,0,0
10-07-2024 10:00:49.422,0,0
10-07-2024 10:00:49.430,0,0
10-07-2024 10:00:49.440,0,0
10-07-2024 10:00:49.448,0,0
10-07-2024 10:00:49.458,0,0
10-07-2024 10:00:49.463,0,0
10-07-2024 10:00:49.473,0,0
10-07-2024 10:00:49.480,0,0
10-07-2024 10:00:49.490,0,0
10-07-2024 10:00:49.499,0,0
10-07-2024 10:00:49.506,0,0
10-07-2024 10:00:49.515,0,0
10-07-2024 10:00:49.521,0,0
10-07-2024 10:00:49.530,0,0
10-07-2024 10:00:49.539,0,0
10-07-2024 10:00:49.547,0,0
10-07-2024 10:00:49.556,0,0
10-07-2024 10:00:49.564,0,0
10-07-2024 10:00:49.573,0,0
10-07-2024 10:00:49.580,0,0
10-07-2024 10:00:49.589,0,0
10-07-2024 10:00:49.600,0,0
10-07-2024 10:00:49.606,0,0
10-07-2024 10:00:49.616,0,0
10-07-2024 10:00:49.622,0,0
10-07-2024 10:00:49.630,0,0
10-07-2024 10:00:49.639,0,0
10-07-2024 10:00:49.648,0,0
10-07-2024 10:00:49.655,0,0
10-07-2024 10:00:49.664,0,0
10-07-2024 10:00:49.673,0,0
10-07-2024 10:00:49.680,0,0
10-07-2024 10:00:49.689,0,0
10-07-2024 10:00:49.698,0,0
10-07-2024 10:00:49.705,0,0
10-07-2024 10:00:49.715,0,0
10-07-2024 10:00:49.724,0,0
10-07-2024 10:00:49.731,0,0
10-07-2024 10:00:49.740,0,0
10-07-2024 10:00:49.747,0,0
10-07-2024 10:00:49.756,0,0
10-07-2024 10:00:49.763,0,0
10-07-2024 10:00:49.774,0,0
10-07-2024 10:00:49.781,0,0
10-07-2024 10:00:49.788,0,0
10-07-2024 10:00:49.799,0,0
10-07-2024 10:00:49.805,0,0
10-07-2024 10:00:49.816,0,0
10-07-2024 10:00:49.822,0,0
10-07-2024 10:00:49.832,0,0
10-07-2024 10:00:49.839,0,0
10-07-2024 10:00:49.847,0,0
10-07-2024 10:00:49.855,0,0
10-07-2024 10:00:49.864,0,0
10-07-2024 10:00:49.873,0,0
10-07-2024 10:00:49.881,0,0
10-07-2024 10:00:49.889,0,0
10-07-2024 10:00:49.898,0,0
10-07-2024 10:00:49.905,0,0
10-07-2024 10:00:49.915,0,0
10-07-2024 10:00:49.922,0,0
10-07-2024 10:00:49.932,0,0
10-07-2024 10:00:49.938,0,0
10-07-2024 10:00:49.947,0,0
10-07-2024 10:00:49.957,0,0
10-07-2024 10:00:49.964,0,0
10-07-2024 10:00:49.974,0,0
10-07-2024 10:00:49.981,0,0
10-07-2024 10:00:49.989,0,0
10-07-2024 10:00:49.999,0,0
10-07-2024 10:00:50.006,0,0
10-07-2024 10:00:50.015,0,0
10-07-2024 10:00:50.023,0,0
10-07-2024 10:00:50.032,0,0
10-07-2024 10:00:50.039,0,0
10-07-2024 10:00:50.048,0,0
10-07-2024 10:00:50.057,0,0
10-07-2024 10:00:50.064,0,0
10-07-2024 10:00:50.073,0,0
10-07-2024 10:00:50.081,0,0
10-07-2024 10:00:50.088,0,0
10-07-2024 10:00:50.098,0,0
10-07-2024 10:00:50.105,0,0
10-07-2024 10:00:50.116,0,0
10-07-2024 10:00:50.124,0,0
10-07-2024 10:00:50.130,0,0
10-07-2024 10:00:50.142,0,0
10-07-2024 10:00:50.148,0,0
10-07-2024 10:00:50.156,0,0
10-07-2024 10:00:50.165,0,0
10-07-2024 10:00:50.173,0,0
10-07-2024 10:00:50.180,0,0
10-07-2024 10:00:50.190,0,0
10-07-2024 10:00:50.198,0,0
10-07-2024 10:00:50.205,0,0
10-07-2024 10:00:50.214,0,0
