CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
04-07-2024 17:10:35.144, -9.2048, -3.147929, 4.2, -0.93, 0
04-07-2024 17:10:39.038, -9.2048, -3.148167, 4.18, -0.93, 0
04-07-2024 17:10:39.054, -9.2048, -3.148167, 4.14, -0.93, 0
04-07-2024 17:10:39.079, -9.2048, -3.148167, 4.1, -0.93, 0
04-07-2024 17:10:39.095, -9.2048, -3.148167, 4.06, -0.93, 0
04-07-2024 17:10:39.114, -9.2048, -3.148167, 4.02, -0.93, 0
04-07-2024 17:10:39.138, -9.2048, -3.148167, 3.98, -0.93, 0
04-07-2024 17:10:39.155, -9.2048, -3.148167, 3.94, -0.93, 0
04-07-2024 17:10:39.172, -9.2048, -3.148167, 3.9, -0.93, 0
04-07-2024 17:10:39.197, -9.2048, -3.148167, 3.86, -0.93, 0
04-07-2024 17:10:39.213, -9.2048, -3.148167, 3.82, -0.93, 0
04-07-2024 17:10:39.239, -9.2048, -3.148167, 3.78, -0.93, 0
04-07-2024 17:10:39.256, -9.2048, -3.148167, 3.74, -0.93, 0
04-07-2024 17:10:39.273, -9.2048, -3.148167, 3.7, -0.93, 0
04-07-2024 17:10:39.298, -9.2048, -3.148167, 3.66, -0.93, 0
04-07-2024 17:10:39.314, -9.2048, -3.148167, 3.62, -0.93, 0
04-07-2024 17:10:39.339, -9.2048, -3.148167, 3.58, -0.93, 0
04-07-2024 17:10:39.355, -9.2048, -3.148167, 3.54, -0.93, 0
04-07-2024 17:10:39.379, -9.2048, -3.148167, 3.5, -0.93, 0
04-07-2024 17:10:39.397, -9.2048, -3.148167, 3.460001, -0.93, 0
04-07-2024 17:10:39.414, -9.2048, -3.148167, 3.420001, -0.93, 0
04-07-2024 17:10:39.433, -9.2048, -3.148167, 3.380001, -0.93, 0
04-07-2024 17:10:39.455, -9.2048, -3.148167, 3.340001, -0.93, 0
04-07-2024 17:10:39.472, -9.2048, -3.148167, 3.300001, -0.93, 0
04-07-2024 17:10:39.496, -9.2048, -3.148929, 3.260001, -0.93, 0
04-07-2024 17:10:39.513, -9.2048, -3.148929, 3.220001, -0.93, 0
04-07-2024 17:10:39.539, -9.2048, -3.147574, 3.180001, -0.93, 0
04-07-2024 17:10:39.554, -9.2048, -3.149763, 3.140001, -0.93, 0
04-07-2024 17:10:39.573, -9.2048, -3.151804, 3.100001, -0.93, 0
04-07-2024 17:10:39.597, -9.2048, -3.155323, 3.060001, -0.93, 0
04-07-2024 17:10:39.615, -9.2048, -3.160218, 3.020001, -0.93, 0
04-07-2024 17:10:39.638, -9.2048, -3.163906, 2.980001, -0.93, 0
04-07-2024 17:10:39.656, -9.2048, -3.163737, 2.940001, -0.93, 0
04-07-2024 17:10:39.681, -9.2048, -3.157774, 2.900001, -0.93, 0
